AI: a lightweight system for tolerating concurrency bugs,Wu, Yongwei
AI: a lightweight system for tolerating concurrency bugs,Lu, Shan
AI: a lightweight system for tolerating concurrency bugs,Qi, Shanxiang
AI: a lightweight system for tolerating concurrency bugs,Ren, Jinglei
AI: a lightweight system for tolerating concurrency bugs,Zheng, Weimin
How should we measure functional sameness from program source code? an exploratory study on Java methods,Higo, Yoshiki
How should we measure functional sameness from program source code? an exploratory study on Java methods,Kusumoto, Shinji
Solving complex path conditions through heuristic search on induced polytopes,Dinges, Peter
Solving complex path conditions through heuristic search on induced polytopes,Agha, Gul
Software developers' perceptions of productivity,Meyer, Andr{\'e} N
Software developers' perceptions of productivity,Fritz, Thomas
Software developers' perceptions of productivity,Murphy, Gail C
Software developers' perceptions of productivity,Zimmermann, Thomas
ORBS: language-independent program slicing,Binkley, David
ORBS: language-independent program slicing,Gold, Nicolas
ORBS: language-independent program slicing,Harman, Mark
ORBS: language-independent program slicing,Islam, Syed
ORBS: language-independent program slicing,Krinke, Jens
ORBS: language-independent program slicing,Yoo, Shin
Prioritizing the devices to test your app on: a case study of Android game apps,Khalid, Hammad
Prioritizing the devices to test your app on: a case study of Android game apps,Nagappan, Meiyappan
Prioritizing the devices to test your app on: a case study of Android game apps,Shihab, Emad
Prioritizing the devices to test your app on: a case study of Android game apps,Hassan, Ahmed E
Techniques for improving regression testing in continuous integration development environments,Elbaum, Sebastian
Techniques for improving regression testing in continuous integration development environments,Rothermel, Gregg
Techniques for improving regression testing in continuous integration development environments,Penix, John
Feedback generation for performance problems in introductory programming assignments,Gulwani, Sumit
Feedback generation for performance problems in introductory programming assignments,Radi{\v{c}}ek, Ivan
Feedback generation for performance problems in introductory programming assignments,Zuleger, Florian
Auto-completing bug reports for Android applications,Moran, Kevin
Auto-completing bug reports for Android applications,Linares-V{\'a}squez, Mario
Auto-completing bug reports for Android applications,Bernal-C{\'a}rdenas, Carlos
Auto-completing bug reports for Android applications,Poshyvanyk, Denys
Automatically computing path complexity of programs,Bang, Lucas
Automatically computing path complexity of programs,Aydin, Abdulbaki
Automatically computing path complexity of programs,Bultan, Tevfik
CLAPP: characterizing loops in Android applications,Fratantonio, Yanick
CLAPP: characterizing loops in Android applications,Machiry, Aravind
CLAPP: characterizing loops in Android applications,Bianchi, Antonio
CLAPP: characterizing loops in Android applications,Kruegel, Christopher
CLAPP: characterizing loops in Android applications,Vigna, Giovanni
Detecting event anomalies in event-based systems,Safi, Gholamreza
Detecting event anomalies in event-based systems,Shahbazian, Arman
Detecting event anomalies in event-based systems,Halfond, William GJ
Detecting event anomalies in event-based systems,Medvidovic, Nenad
Detecting JavaScript races that matter,Mutlu, Erdal
Detecting JavaScript races that matter,Tasiran, Serdar
Detecting JavaScript races that matter,Livshits, Benjamin
FlexJava: language support for safe and modular approximate programming,Park, Jongse
FlexJava: language support for safe and modular approximate programming,Esmaeilzadeh, Hadi
FlexJava: language support for safe and modular approximate programming,Zhang, Xin
FlexJava: language support for safe and modular approximate programming,Naik, Mayur
FlexJava: language support for safe and modular approximate programming,Harris, William
Getting to know you: towards a capability model for Java,Hermann, Ben
Getting to know you: towards a capability model for Java,Reif, Michael
Getting to know you: towards a capability model for Java,Eichberg, Michael
Getting to know you: towards a capability model for Java,Mezini, Mira
GR(1) synthesis for LTL specification patterns,Maoz, Shahar
GR(1) synthesis for LTL specification patterns,Ringert, Jan Oliver
Guided differential testing of certificate validation in SSL/TLS implementations,Chen, Yuting
Guided differential testing of certificate validation in SSL/TLS implementations,Su, Zhendong
Hey  you have given me too many knobs!: understanding and dealing with over-designed configuration in system software,Xu, Tianyin
Hey  you have given me too many knobs!: understanding and dealing with over-designed configuration in system software,Jin, Long
Hey  you have given me too many knobs!: understanding and dealing with over-designed configuration in system software,Fan, Xuepeng
Hey  you have given me too many knobs!: understanding and dealing with over-designed configuration in system software,Zhou, Yuanyuan
Hey  you have given me too many knobs!: understanding and dealing with over-designed configuration in system software,Pasupathy, Shankar
Hey  you have given me too many knobs!: understanding and dealing with over-designed configuration in system software,Talwadker, Rukma
Iterative distribution-aware sampling for probabilistic symbolic execution,Borges, Mateus
Iterative distribution-aware sampling for probabilistic symbolic execution,Filieri, Antonio
Iterative distribution-aware sampling for probabilistic symbolic execution,d'Amorim, Marcelo
Iterative distribution-aware sampling for probabilistic symbolic execution,P{\u{a}}s{\u{a}}reanu, Corina S
MemInsight: platform-independent memory debugging for JavaScript,Jensen, Simon Holm
MemInsight: platform-independent memory debugging for JavaScript,Sridharan, Manu
MemInsight: platform-independent memory debugging for JavaScript,Sen, Koushik
MemInsight: platform-independent memory debugging for JavaScript,Chandra, Satish
Mimic: computing models for opaque code,Heule, Stefan
Mimic: computing models for opaque code,Sridharan, Manu
Mimic: computing models for opaque code,Chandra, Satish
Staged program repair with condition synthesis,Long, Fan
Staged program repair with condition synthesis,Rinard, Martin
Synthesizing tests for detecting atomicity violations,Samak, Malavika
Synthesizing tests for detecting atomicity violations,Ramanathan, Murali Krishna
Witness validation and stepwise testification across software verifiers,Beyer, Dirk
Witness validation and stepwise testification across software verifiers,Dangl, Matthias
Witness validation and stepwise testification across software verifiers,Dietsch, Daniel
Witness validation and stepwise testification across software verifiers,Heizmann, Matthias
Witness validation and stepwise testification across software verifiers,Stahlbauer, Andreas
Impact of developer turnover on quality in open-source software,Foucault, Matthieu
Impact of developer turnover on quality in open-source software,Palyart, Marc
Impact of developer turnover on quality in open-source software,Blanc, Xavier
Impact of developer turnover on quality in open-source software,Murphy, Gail C
Impact of developer turnover on quality in open-source software,Falleri, Jean-R{\'e}my
Call graph construction for Java libraries,Reif, Michael
Call graph construction for Java libraries,Eichberg, Michael
Call graph construction for Java libraries,Hermann, Ben
Call graph construction for Java libraries,Lerch, Johannes
Call graph construction for Java libraries,Mezini, Mira
Code relatives: detecting similarly behaving software,Su, Fang-Hsiang
Code relatives: detecting similarly behaving software,Bell, Jonathan
Code relatives: detecting similarly behaving software,Harvey, Kenneth
Code relatives: detecting similarly behaving software,Sethumadhavan, Simha
Code relatives: detecting similarly behaving software,Kaiser, Gail
Code relatives: detecting similarly behaving software,Jebara, Tony
Correctness witnesses: exchanging verification results between verifiers,Beyer, Dirk
Correctness witnesses: exchanging verification results between verifiers,Dangl, Matthias
Correctness witnesses: exchanging verification results between verifiers,Dietsch, Daniel
Correctness witnesses: exchanging verification results between verifiers,Heizmann, Matthias
Detecting and fixing precision-specific operations for measuring floating-point errors,Wang, Ran
Detecting and fixing precision-specific operations for measuring floating-point errors,Zou, Daming
Detecting and fixing precision-specific operations for measuring floating-point errors,He, Xinrui
Detecting and fixing precision-specific operations for measuring floating-point errors,Xiong, Yingfei
Detecting and fixing precision-specific operations for measuring floating-point errors,Zhang, Lu
Detecting and fixing precision-specific operations for measuring floating-point errors,Huang, Gang
Detecting sensitive data disclosure via bi-directional text correlation analysis,Huang, Jianjun
Detecting sensitive data disclosure via bi-directional text correlation analysis,Zhang, Xiangyu
Detecting sensitive data disclosure via bi-directional text correlation analysis,Tan, Lin
Directed test generation to detect loop inefficiencies,Dhok, Monika
Directed test generation to detect loop inefficiencies,Ramanathan, Murali Krishna
Extracting instruction semantics via symbolic execution of code generators,Hasabnis, Niranjan
Extracting instruction semantics via symbolic execution of code generators,Sekar, R
On-demand strong update analysis via value-flow refinement,Sui, Yulei
On-demand strong update analysis via value-flow refinement,Xue, Jingling
Parallel data race detection for task parallel programs with locks,Yoga, Adarsh
Parallel data race detection for task parallel programs with locks,Nagarakatte, Santosh
Parallel data race detection for task parallel programs with locks,Gupta, Aarti
Python predictive analysis for bug detection,Xu, Zhaogui
Python predictive analysis for bug detection,Liu, Peng
Python predictive analysis for bug detection,Zhang, Xiangyu
Python predictive analysis for bug detection,Xu, Baowen
Python probabilistic type inference with natural language support,Xu, Zhaogui
Python probabilistic type inference with natural language support,Zhang, Xiangyu
Python probabilistic type inference with natural language support,Chen, Lin
Python probabilistic type inference with natural language support,Pei, Kexin
Python probabilistic type inference with natural language support,Xu, Baowen
Static DOM event dependency analysis for testing web applications,Sung, Chungha
Static DOM event dependency analysis for testing web applications,Kusano, Markus
Static DOM event dependency analysis for testing web applications,Sinha, Nishant
Static DOM event dependency analysis for testing web applications,Wang, Chao
Understanding and detecting wake lock misuses for Android applications,Liu, Yepang
Understanding and detecting wake lock misuses for Android applications,Xu, Chang
Understanding and detecting wake lock misuses for Android applications,Cheung, Shing-Chi
Understanding and detecting wake lock misuses for Android applications,Terragni, Valerio
WebRanz: web page randomization for better advertisement delivery and web-bot prevention,Wang, Weihang
WebRanz: web page randomization for better advertisement delivery and web-bot prevention,Zheng, Yunhui
WebRanz: web page randomization for better advertisement delivery and web-bot prevention,Xing, Xinyu
WebRanz: web page randomization for better advertisement delivery and web-bot prevention,Kwon, Yonghwi
WebRanz: web page randomization for better advertisement delivery and web-bot prevention,Zhang, Xiangyu
WebRanz: web page randomization for better advertisement delivery and web-bot prevention,Eugster, Patrick
Why we refactor? confessions of GitHub contributors,Silva, Danilo
Why we refactor? confessions of GitHub contributors,Tsantalis, Nikolaos
Why we refactor? confessions of GitHub contributors,Valente, Marco Tulio
Discovering bug patterns in JavaScript,Hanam, Quinn
Discovering bug patterns in JavaScript,Brito, Fernando S de M
Discovering bug patterns in JavaScript,Mesbah, Ali
On-the-fly decomposition of specifications in software model checking,Apel, Sven
On-the-fly decomposition of specifications in software model checking,Beyer, Dirk
On-the-fly decomposition of specifications in software model checking,Mordan, Vitaly
On-the-fly decomposition of specifications in software model checking,Mutilin, Vadim
On-the-fly decomposition of specifications in software model checking,Stahlbauer, Andreas
Feature-Oriented Programming with Object Algebra.,Oliveira, Bruno C d S
Feature-Oriented Programming with Object Algebra.,Van Der Storm, Tijs
Feature-Oriented Programming with Object Algebra.,Loh, Alex
Feature-Oriented Programming with Object Algebra.,Cook, William R
Averroes: Whole-Program Analysis without the Whole Program,Ali, Karim
Averroes: Whole-Program Analysis without the Whole Program,Lhot{\'a}k, Ond{\v{r}}ej
QUIC Graphs: Relational Invariant Generation for Containers,Cox, Arlen
QUIC Graphs: Relational Invariant Generation for Containers,Chang, Bor-Yuh Evan
QUIC Graphs: Relational Invariant Generation for Containers,Sankaranarayanan, Sriram
Verification Condition Generation for Permission Logics with Abstract Predicates and Abstraction Functions,Heule, Stefan
Verification Condition Generation for Permission Logics with Abstract Predicates and Abstraction Functions,Kassios, Ioannis T
Verification Condition Generation for Permission Logics with Abstract Predicates and Abstraction Functions,"M{\""u}ller", Peter
Verification Condition Generation for Permission Logics with Abstract Predicates and Abstraction Functions,Summers, Alexander J
Really Automatic Scalable Object Oriented Reengineering,Trudel, Marco
Really Automatic Scalable Object Oriented Reengineering,Furia, Carlo A
Really Automatic Scalable Object Oriented Reengineering,Nordio, Martin
Really Automatic Scalable Object Oriented Reengineering,Meyer, Bertrand
A Comparative Study of Manual and Automated Refactorings,Negara, Stas
A Comparative Study of Manual and Automated Refactorings,Chen, Nicholas
A Comparative Study of Manual and Automated Refactorings,Vakilian, Mohsen
A Comparative Study of Manual and Automated Refactorings,Johnson, Ralph E
A Comparative Study of Manual and Automated Refactorings,Dig, Danny
A Compositional Paradigm of Automating Refactorings,Vakilian, Mohsen
A Compositional Paradigm of Automating Refactorings,Chen, Nicholas
A Compositional Paradigm of Automating Refactorings,Moghaddam, Roshanak Zilouchian
A Compositional Paradigm of Automating Refactorings,Negara, Stas
A Compositional Paradigm of Automating Refactorings,Johnson, Ralph E
Systematic Testing of Refactoring Engines on Real Software Projects,Gligoric, Milos
Systematic Testing of Refactoring Engines on Real Software Projects,Behrang, Farnaz
Systematic Testing of Refactoring Engines on Real Software Projects,Li, Yilong
Systematic Testing of Refactoring Engines on Real Software Projects,Overbey, Jeffrey
Systematic Testing of Refactoring Engines on Real Software Projects,Hafiz, Munawar
Systematic Testing of Refactoring Engines on Real Software Projects,Marinov, Darko
Self-Inferencing Reflection Resolution for Java,Li, Yue
Self-Inferencing Reflection Resolution for Java,Tan, Tian
Self-Inferencing Reflection Resolution for Java,Sui, Yulei
Self-Inferencing Reflection Resolution for Java,Xue, Jingling
Graceful Dialects,Homer, Michael
Graceful Dialects,Jones, Timothy
Graceful Dialects,Noble, James
Graceful Dialects,Bruce, Kim B
Graceful Dialects,Black, Andrew P
Sound and Complete Subtyping between Coinductive Types for Object-Oriented Languages,Ancona, Davide
Sound and Complete Subtyping between Coinductive Types for Object-Oriented Languages,Corradi, Andrea
Babelsberg/JS - A Browser-based Implementation of an Object Constraint Language,Felgentreff, Tim
Babelsberg/JS - A Browser-based Implementation of an Object Constraint Language,Borning, Alan
Babelsberg/JS - A Browser-based Implementation of an Object Constraint Language,Hirschfeld, Robert
Babelsberg/JS - A Browser-based Implementation of an Object Constraint Language,Lincke, Jens
Babelsberg/JS - A Browser-based Implementation of an Object Constraint Language,Ohshima, Yoshiki
Babelsberg/JS - A Browser-based Implementation of an Object Constraint Language,Freudenberg, Bert
Babelsberg/JS - A Browser-based Implementation of an Object Constraint Language,Krahn, Robert
Capture-Avoiding and Hygienic Program Transformations,Erdweg, Sebastian
Capture-Avoiding and Hygienic Program Transformations,van der Storm, Tijs
Capture-Avoiding and Hygienic Program Transformations,Dai, Yi
Portable and Efficient Run-time Monitoring of JavaScript Applications using Virtual Machine Layering,Lavoie, Erick
Portable and Efficient Run-time Monitoring of JavaScript Applications using Virtual Machine Layering,Dufour, Bruno
Portable and Efficient Run-time Monitoring of JavaScript Applications using Virtual Machine Layering,Feeley, Marc
An Executable Formal Semantics of PHP,Filaretti, Daniele
An Executable Formal Semantics of PHP,Maffeis, Sergio
MiCA: A Compositional Architecture for Gossip Protocols,Princehouse, Lonnie
MiCA: A Compositional Architecture for Gossip Protocols,Chenchu, Rakesh
MiCA: A Compositional Architecture for Gossip Protocols,Jiang, Zhefu
MiCA: A Compositional Architecture for Gossip Protocols,Birman, Kenneth P
MiCA: A Compositional Architecture for Gossip Protocols,Foster, Nate
MiCA: A Compositional Architecture for Gossip Protocols,Soule, Robert
Semantics of (Resilient) X10,Crafa, Silvia
Semantics of (Resilient) X10,Cunningham, David
Semantics of (Resilient) X10,Saraswat, Vijay
Semantics of (Resilient) X10,Shinnar, Avraham
Semantics of (Resilient) X10,Tardieu, Olivier
Constructing Call Graphs of Scala Programs,Ali, Karim
Constructing Call Graphs of Scala Programs,Rapoport, Marianna
Constructing Call Graphs of Scala Programs,Lhot{\'a}k, Ond{\v{r}}ej
Constructing Call Graphs of Scala Programs,Dolby, Julian
Constructing Call Graphs of Scala Programs,Tip, Frank
Automated Multi-Language Artifact Binding and Rename Refactoring,Mayer, Philip
Automated Multi-Language Artifact Binding and Rename Refactoring,Schroeder, Andreas
A Pattern Calculus for Rule Languages: Expressiveness Compilation and Mechanization,Shinnar, Avraham
A Pattern Calculus for Rule Languages: Expressiveness Compilation and Mechanization,Sim{\'e}on, J{\'e}r{\^o}me
A Pattern Calculus for Rule Languages: Expressiveness Compilation and Mechanization,Hirzel, Martin
A Theory of Tagged Objects,Lee, Joseph
A Theory of Tagged Objects,Aldrich, Jonathan
A Theory of Tagged Objects,Shaw, Troy
A Theory of Tagged Objects,Potanin, Alex
Brand Objects for Nominal Typing,Jones, Timothy
Brand Objects for Nominal Typing,Homer, Michael
Brand Objects for Nominal Typing,Noble, James
Framework for Static Analysis of PHP Applications,Hauzar, David
Framework for Static Analysis of PHP Applications,Kofron, Jan
Lightweight Support for Magic Wands in an Automatic Verifier,Schwerhoff, Malte
Lightweight Support for Magic Wands in an Automatic Verifier,Summers, Alexander J
Optimization Coaching for JavaScript,St-Amour, Vincent
Optimization Coaching for JavaScript,Guo, Shu-yu
Scalable and Precise Static Analysis of JavaScript Applications via Loop-Sensitivity,Park, Changhee
Scalable and Precise Static Analysis of JavaScript Applications via Loop-Sensitivity,Ryu, Sukyoung
Streams a la carte: Extensible Pipelines with Object Algebras,Biboudis, Aggelos
Streams a la carte: Extensible Pipelines with Object Algebras,Palladinos, Nick
Streams a la carte: Extensible Pipelines with Object Algebras,Fourtounis, George
Streams a la carte: Extensible Pipelines with Object Algebras,Smaragdakis, Yannis
The Eureka Programming Model for Speculative Task Parallelism,Imam, Shams
The Eureka Programming Model for Speculative Task Parallelism,Sarkar, Vivek
The Love/Hate Relationship with the C Preprocessor: An Interview Study,Medeiros, Fl{\'a}vio
The Love/Hate Relationship with the C Preprocessor: An Interview Study,"K{\""a}stner", Christian
The Love/Hate Relationship with the C Preprocessor: An Interview Study,Ribeiro, M{\'a}rcio
The Love/Hate Relationship with the C Preprocessor: An Interview Study,Nadi, Sarah
The Love/Hate Relationship with the C Preprocessor: An Interview Study,Gheyi, Rohit
Transparent Object Proxies in JavaScript,Keil, Matthias
Transparent Object Proxies in JavaScript,Guria, Sankha Narayan
Transparent Object Proxies in JavaScript,Schlegel, Andreas
Transparent Object Proxies in JavaScript,Geffken, Manuel
Transparent Object Proxies in JavaScript,Thiemann, Peter
TreatJS: Higher-Order Contracts for JavaScripts,Keil, Matthias
TreatJS: Higher-Order Contracts for JavaScripts,Thiemann, Peter
Boomerang: Demand-Driven Flow- and Context-Sensitive Pointer Analysis for Java,"Sp{\""a}th", Johannes
Boomerang: Demand-Driven Flow- and Context-Sensitive Pointer Analysis for Java,Nguyen Quang Do, Lisa
Boomerang: Demand-Driven Flow- and Context-Sensitive Pointer Analysis for Java,Ali, Karim
Boomerang: Demand-Driven Flow- and Context-Sensitive Pointer Analysis for Java,Bodden, Eric
C++ const and Immutability: An Empirical Study of Writes-Through-const,Eyolfson, Jon
C++ const and Immutability: An Empirical Study of Writes-Through-const,Lam, Patrick
Fine-grained Language Composition: A Case Study,Barrett, Edd
Fine-grained Language Composition: A Case Study,Bolz, Carl Friedrich
Fine-grained Language Composition: A Case Study,Diekmann, Lukas
Fine-grained Language Composition: A Case Study,Tratt, Laurence
LJGS: Gradual Security Types for Object-Oriented Languages,Fennell, Luminous
LJGS: Gradual Security Types for Object-Oriented Languages,Thiemann, Peter
Lightweight session programming in Scala,Scalas, Alceste
Lightweight session programming in Scala,Yoshida, Nobuko
Magic with Dynamo  Flexible Cross-Component Linking for Java with Invokedynamic,Jezek, Kamil
Magic with Dynamo  Flexible Cross-Component Linking for Java with Invokedynamic,Dietrich, Jens
Making an Embedded DBMS JIT-friendly,Bolz, Carl Friedrich
Making an Embedded DBMS JIT-friendly,Kurilova, Darya
Making an Embedded DBMS JIT-friendly,Tratt, Laurence
Object Inheritance without Classes,Jones, Timothy
Object Inheritance without Classes,Homer, Michael
Object Inheritance without Classes,Noble, James
Object Inheritance without Classes,Bruce, Kim
One Way to Select Many,"J{\""a}rvi", Jaakko
One Way to Select Many,Parent, Sean
Program Tailoring: Slicing by Sequential Criteria,Li, Yue
Program Tailoring: Slicing by Sequential Criteria,Tan, Tian
Program Tailoring: Slicing by Sequential Criteria,Zhang, Yifei
Program Tailoring: Slicing by Sequential Criteria,Xue, Jingling
Scopes Describe Frames: A Uniform Model for Memory Layout in Dynamic Semantics,Bach Poulsen, Casper
Scopes Describe Frames: A Uniform Model for Memory Layout in Dynamic Semantics,N{\'e}ron, Pierre
Scopes Describe Frames: A Uniform Model for Memory Layout in Dynamic Semantics,Tolmach, Andrew
Scopes Describe Frames: A Uniform Model for Memory Layout in Dynamic Semantics,Visser, Eelco
Staccato: A Bug Finder for Dynamic Configuration Updates,Toman, John
Staccato: A Bug Finder for Dynamic Configuration Updates,Grossman, Dan
Transactional Tasks: Parallelism in Software Transactions,Swalens, Janwillem
Transactional Tasks: Parallelism in Software Transactions,De Koster, Joeri
Transactional Tasks: Parallelism in Software Transactions,De Meuter, Wolfgang
Higher-Order Demand-Driven Program Analysis,Palmer, Zachary
Higher-Order Demand-Driven Program Analysis,Smith, Scott F
A graph-based higher-order intermediate representation,Lei{\ss}a, Roland
A graph-based higher-order intermediate representation,"K{\""o}ster", Marcel
A graph-based higher-order intermediate representation,Hack, Sebastian
A parallel abstract interpreter for JavaScript,Dewey, Kyle
A parallel abstract interpreter for JavaScript,Kashyap, Vineeth
A parallel abstract interpreter for JavaScript,Hardekopf, Ben
Locality-centric thread scheduling for bulk-synchronous programming models on CPU architectures,Kim, Hee-Seok
Locality-centric thread scheduling for bulk-synchronous programming models on CPU architectures,El Hajj, Izzat
Locality-centric thread scheduling for bulk-synchronous programming models on CPU architectures,Stratton, John
Locality-centric thread scheduling for bulk-synchronous programming models on CPU architectures,Lumetta, Steven
Locality-centric thread scheduling for bulk-synchronous programming models on CPU architectures,Hwu, Wen-Mei
MemorySanitizer: Fast detector of uninitialized memory use in C&#x002B;&#x002B;,Stepanov, Evgeniy
MemorySanitizer: Fast detector of uninitialized memory use in C&#x002B;&#x002B;,Serebryany, Konstantin
Optimizing the flash-RAM energy trade-off in deeply embedded systems,Pallister, James
Optimizing the flash-RAM energy trade-off in deeply embedded systems,Eder, Kerstin
Optimizing the flash-RAM energy trade-off in deeply embedded systems,Hollis, Simon J
Scalable conditional induction variables (CIV) analysis,Oancea, Cosmin E
Scalable conditional induction variables (CIV) analysis,Rauchwerger, Lawrence
A basic linear algebra compiler for structured matrices,Spampinato, Daniele G
A basic linear algebra compiler for structured matrices,"P{\""u}schel", Markus
Atomicity violation checker for task parallel programs,Yoga, Adarsh
Atomicity violation checker for task parallel programs,Nagarakatte, Santosh
BlackBox: lightweight security monitoring for COTS binaries,Hawkins, Byron
BlackBox: lightweight security monitoring for COTS binaries,Demsky, Brian
BlackBox: lightweight security monitoring for COTS binaries,Taylor, Michael B
Exploiting mixed SIMD parallelism by reducing data reorganization overhead,Zhou, Hao
Exploiting mixed SIMD parallelism by reducing data reorganization overhead,Xue, Jingling
Exploiting recent SIMD architectural advances for irregular applications,Chen, Linchuan
Exploiting recent SIMD architectural advances for irregular applications,Jiang, Peng
Exploiting recent SIMD architectural advances for irregular applications,Agrawal, Gagan
Flexible on-stack replacement in LLVM,D'Elia, Daniele Cono
Flexible on-stack replacement in LLVM,Demetrescu, Camil
Inference of peak density of indirect branches to detect ROP attacks,Tymburib{\'a}, Mateus
Inference of peak density of indirect branches to detect ROP attacks,Moreira, Rubens EA
Inference of peak density of indirect branches to detect ROP attacks,Quint{\~a}o Pereira, Fernando Magno
Sparse flow-sensitive pointer analysis for multithreaded programs,Sui, Yulei
Sparse flow-sensitive pointer analysis for multithreaded programs,Di, Peng
Sparse flow-sensitive pointer analysis for multithreaded programs,Xue, Jingling
Symbolic range analysis of pointers,Paisante, Vitor
Symbolic range analysis of pointers,Maalej, Maroua
Symbolic range analysis of pointers,Barbosa, Leonardo
Symbolic range analysis of pointers,Gonnord, Laure
Symbolic range analysis of pointers,Quint{\~a}o Pereira, Fernando Magno
Trace-based affine reconstruction of codes,Rodr{\'\i}guez, Gabriel
Trace-based affine reconstruction of codes,Andi{\'o}n, Jos{\'e} M
Trace-based affine reconstruction of codes,Kandemir, Mahmut T
Trace-based affine reconstruction of codes,Touri{\~n}o, Juan
Validating optimizations of concurrent C/C++ programs,Chakraborty, Soham
Validating optimizations of concurrent C/C++ programs,Vafeiadis, Viktor
CoREBench: studying complexity of regression errors,"B{\""o}hme", Marcel
CoREBench: studying complexity of regression errors,Roychoudhury, Abhik
Semantic differential repair for input validation and sanitization,Alkhalaf, Muath
Semantic differential repair for input validation and sanitization,Aydin, Abdulbaki
Semantic differential repair for input validation and sanitization,Bultan, Tevfik
Empirically revisiting the test independence assumption,Zhang, Sai
Empirically revisiting the test independence assumption,Jalali, Darioush
Empirically revisiting the test independence assumption,Wuttke, Jochen
Empirically revisiting the test independence assumption,Mu{\c{s}}lu, K{\i}van{\c{c}}
Empirically revisiting the test independence assumption,Lam, Wing
Empirically revisiting the test independence assumption,Ernst, Michael D
Empirically revisiting the test independence assumption,Notkin, David
A type system for format strings,Weitz, Konstantin
A type system for format strings,Kim, Gene
A type system for format strings,Srisakaokul, Siwakorn
A type system for format strings,Ernst, Michael D
Covrig: a framework for the analysis of code  test  and coverage evolution in real software,Marinescu, Paul
Covrig: a framework for the analysis of code  test  and coverage evolution in real software,Hosek, Petr
Covrig: a framework for the analysis of code  test  and coverage evolution in real software,Cadar, Cristian
Cross-platform feature matching for web applications,Roy Choudhary, Shauvik
Cross-platform feature matching for web applications,Prasad, Mukul R
Cross-platform feature matching for web applications,Orso, Alessandro
Make it work  make it right  make it fast: building a platform-neutral whole-system dynamic binary analysis platform,Henderson, Andrew
Make it work  make it right  make it fast: building a platform-neutral whole-system dynamic binary analysis platform,Prakash, Aravind
Make it work  make it right  make it fast: building a platform-neutral whole-system dynamic binary analysis platform,Yan, Lok Kwong
Make it work  make it right  make it fast: building a platform-neutral whole-system dynamic binary analysis platform,Hu, Xunchao
Make it work  make it right  make it fast: building a platform-neutral whole-system dynamic binary analysis platform,Wang, Xujiewen
Make it work  make it right  make it fast: building a platform-neutral whole-system dynamic binary analysis platform,Zhou, Rundong
Make it work  make it right  make it fast: building a platform-neutral whole-system dynamic binary analysis platform,Yin, Heng
Automated software transplantation,Barr, Earl T
Automated software transplantation,Harman, Mark
Automated software transplantation,Jia, Yue
Automated software transplantation,Marginean, Alexandru
Automated software transplantation,Petke, Justyna
Automated unit test generation during software development: a controlled experiment and think-aloud observations,Rojas, Jos{\'e} Miguel
Automated unit test generation during software development: a controlled experiment and think-aloud observations,Fraser, Gordon
Automated unit test generation during software development: a controlled experiment and think-aloud observations,Arcuri, Andrea
BrowserAudit: automated testing of browser security features,Hothersall-Thomas, Charlie
BrowserAudit: automated testing of browser security features,Maffeis, Sergio
BrowserAudit: automated testing of browser security features,Novakovic, Chris
Calculation coverage testing in scientific applications,Sato, Yoshiki
Calculation coverage testing in scientific applications,Hozumi, Shumpei
Calculation coverage testing in scientific applications,Chiba, Shigeru
ConcBugAssist: constraint solving for diagnosis and repair of concurrency bugs,Khoshnood, Sepideh
ConcBugAssist: constraint solving for diagnosis and repair of concurrency bugs,Kusano, Markus
ConcBugAssist: constraint solving for diagnosis and repair of concurrency bugs,Wang, Chao
DLint: dynamically checking bad coding practices in JavaScript,Gong, Liang
DLint: dynamically checking bad coding practices in JavaScript,Pradel, Michael
DLint: dynamically checking bad coding practices in JavaScript,Sridharan, Manu
DLint: dynamically checking bad coding practices in JavaScript,Sen, Koushik
Dynamic detection of inter-application communication vulnerabilities in Android,Hay, Roee
Dynamic detection of inter-application communication vulnerabilities in Android,Tripp, Omer
Dynamic detection of inter-application communication vulnerabilities in Android,Pistoia, Marco
Feedback-controlled random test generation,Yatoh, Kohsuke
Feedback-controlled random test generation,Sakamoto, Kazunori
Feedback-controlled random test generation,Ishikawa, Fuyuki
Feedback-controlled random test generation,Honiden, Shinichi
Modelgen: mining explicit information flow specifications from concrete executions,Clapp, Lazaro
Modelgen: mining explicit information flow specifications from concrete executions,Anand, Saswat
Modelgen: mining explicit information flow specifications from concrete executions,Aiken, Alex
Optimizing selection of competing features via feedback-directed evolutionary algorithms,Tan, Tian Huat
Optimizing selection of competing features via feedback-directed evolutionary algorithms,Xue, Yinxing
Optimizing selection of competing features via feedback-directed evolutionary algorithms,Chen, Manman
Optimizing selection of competing features via feedback-directed evolutionary algorithms,Sun, Jun
Optimizing selection of competing features via feedback-directed evolutionary algorithms,Liu, Yang
Optimizing selection of competing features via feedback-directed evolutionary algorithms,Dong, Jin Song
Scalable and precise taint analysis for Android,Huang, Wei
Scalable and precise taint analysis for Android,Dong, Yao
Scalable and precise taint analysis for Android,Milanova, Ana
Scalable and precise taint analysis for Android,Dolby, Julian
Systematic execution of Android test suites in adverse conditions,Adamsen, Christoffer Quist
Systematic execution of Android test suites in adverse conditions,Mezzetti, Gianluca
Systematic execution of Android test suites in adverse conditions,M{\o}ller, Anders
An analysis of patch plausibility and correctness for generate-and-validate patch generation systems,Qi, Zichao
